freq,re,im
185.36799621582,5.0196182612072,5.2856403793684
185.41198730469,5.0370670992344,5.2852325226984
185.45599365234,5.0544352568067,5.2847028905881
185.49998474121,5.071721464696,5.2840528916545
185.54399108887,5.0889235538481,5.2832835545144
185.58799743652,5.1060367442444,5.2823920968881
185.63198852539,5.1230629539875,5.2813872761414
185.67599487305,5.139998307967,5.2802715819811
185.71998596191,5.1568409839044,5.2790403706862
185.76399230957,5.1735891301192,5.2777061997511
185.80798339844,5.19024261225,5.2762630479219
185.85198974609,5.2067966190866,5.2747130738095
185.89598083496,5.2232524991581,5.2730665598296
185.94000244141,5.239609090413,5.2713148968753
185.98399353027,5.2558621417455,5.2694713662728
186.02799987793,5.272012014499,5.2675312930947
186.07200622559,5.2880562897524,5.2654963651261
186.11599731445,5.3039950433768,5.2633775144046
