freq,re,im
180,0.4838048903766,2.1753950574071
180.04400634766,0.48728233314664,2.1879824671975
180.08799743652,0.49079661604341,2.2006026882215
180.13200378418,0.49434624104177,2.2132507337217
180.17599487305,0.49793262819751,2.2259261290393
180.2200012207,0.50155617089696,2.2386272039257
180.26399230957,0.5052177190369,2.2513561214859
180.30799865723,0.50891726073477,2.2641101496257
180.35198974609,0.51265550754953,2.2768920777315
180.39599609375,0.51643307630025,2.2896993143136
180.44000244141,0.52025056322916,2.302529420883
180.48399353027,0.52410818921592,2.3153873670069
180.52799987793,0.52800720664337,2.3282707080064
180.5719909668,0.53194699860332,2.34117950403
180.61599731445,0.5359289162429,2.3541137797879
180.65998840332,0.53995365348983,2.3670707957651
180.70399475098,0.54401991408465,2.3800507762498
180.74798583984,0.54813037710399,2.3930565173493
180.7919921875,0.55228444354616,2.406082516234
180.83599853516,0.5564834510943,2.4191317512982
180.87998962402,0.56072569611035,2.4322061583215
180.92399597168,0.56501491425583,2.4453014237287
180.96798706055,0.56934803522364,2.4584170131892
181.0119934082,0.57372721688929,2.4715579323716
181.05598449707,0.578153534898,2.4847174130561
181.09999084473,0.58262665494073,2.4978972267022
181.14398193359,0.58714720345578,2.5110979014419
181.18800354004,0.59171541712895,2.5243188812666
181.23199462891,0.59633122623036,2.5375582091858
181.27600097656,0.60099616203583,2.5508181301599
181.32000732422,0.60570976316275,2.564100896728
181.36399841309,0.61047184584308,2.5773945766715
181.40800476074,0.61528469762235,2.5907115589672
181.45199584961,0.62014715173936,2.6040464551969
181.49600219727,0.62505983689613,2.6173973078161
181.53999328613,0.63002371201817,2.6307660679714
181.58399963379,0.6350381690638,2.6441504573139
181.62799072266,0.64010457680903,2.6575508712557
181.67199707031,0.64522310739728,2.6709697339915
181.71598815918,0.6503940314385,2.6844014845444
181.75999450684,0.65561548981903,2.6978486722215
181.80400085449,0.66089140247485,2.7113096986334
181.84799194336,0.66622077824873,2.7247888632646
181.89199829102,0.67160318026486,2.7382783804907
181.93598937988,0.67703919901526,2.7517841439095
181.97999572754,0.68252920949966,2.7653004144893
182.02398681641,0.68807406624485,2.7788296390293
182.06799316406,0.69367308068768,2.7923725051377
182.11198425293,0.69932785249097,2.8059262843214
182.15599060059,0.70503733682895,2.8194905469355
182.19998168945,0.71080283858687,2.833068553126
182.24398803711,0.71662417217179,2.8466543668155
182.28799438477,0.72250139620804,2.8602508996953
182.33198547363,0.72843526696451,2.8738585597547
182.37600708008,0.73442545708222,2.887472019847
182.41999816895,0.74047220848549,2.9010983226936
182.4640045166,0.7465776295811,2.9147307888975
182.50799560547,0.75273881259262,2.9283731920048
